Nome TFC;Entrada GC;Entrada QC;Saida GC;Saida QC;Delta GC;Delta QC;Metodo
./tfcs/edinelco/s2/S2-RFMK3_inv.tfc;4;11;4;11;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-Saeedi07.tfc;2;6;2;6;0;0;antigo-novo
./tfcs/edinelco/s2/S2-Saeedi07.tfc;2;6;2;6;0;0;novo-antigo
./tfcs/edinelco/s2/S2-Saeedi07.tfc;2;6;2;6;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-Saeedi07.tfc;2;6;2;6;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-Saeedi07_inv.tfc;2;6;2;6;0;0;antigo-novo
./tfcs/edinelco/s2/S2-Saeedi07_inv.tfc;2;6;2;6;0;0;novo-antigo
./tfcs/edinelco/s2/S2-Saeedi07_inv.tfc;2;6;2;6;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-Saeedi07_inv.tfc;2;6;2;6;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ZLZPZ.tfc;8;42;8;42;0;0;antigo-novo
./tfcs/edinelco/s2/S2-ZLZPZ.tfc;8;42;8;42;0;0;novo-antigo
./tfcs/edinelco/s2/S2-ZLZPZ.tfc;8;42;8;42;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-ZLZPZ.tfc;8;42;8;42;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ZLZPZ_inv.tfc;8;42;8;42;0;0;antigo-novo
./tfcs/edinelco/s2/S2-ZLZPZ_inv.tfc;8;42;8;42;0;0;novo-antigo
./tfcs/edinelco/s2/S2-ZLZPZ_inv.tfc;8;42;8;42;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-ZLZPZ_inv.tfc;8;42;8;42;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-aj-e11_complete_74(81).tfc;11;131;11;131;0;0;antigo-novo
./tfcs/edinelco/s2/S2-aj-e11_complete_74(81).tfc;11;131;11;131;0;0;novo-antigo
./tfcs/edinelco/s2/S2-aj-e11_complete_74(81).tfc;11;131;11;131;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-aj-e11_complete_74(81).tfc;11;131;11;131;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-aj-e11_complete_74(81)_inv.tfc;9;103;9;103;0;0;antigo-novo
./tfcs/edinelco/s2/S2-aj-e11_complete_74(81)_inv.tfc;9;103;9;103;0;0;novo-antigo
./tfcs/edinelco/s2/S2-aj-e11_complete_74(81)_inv.tfc;9;103;9;103;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-aj-e11_complete_74(81)_inv.tfc;9;103;9;103;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ex-1_82.tfc;4;16;4;16;0;0;antigo-novo
./tfcs/edinelco/s2/S2-ex-1_82.tfc;4;16;4;16;0;0;novo-antigo
./tfcs/edinelco/s2/S2-ex-1_82.tfc;4;16;4;16;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-ex-1_82.tfc;4;16;4;16;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ex-1_82_inv.tfc;4;16;4;16;0;0;antigo-novo
./tfcs/edinelco/s2/S2-ex-1_82_inv.tfc;4;16;4;16;0;0;novo-antigo
./tfcs/edinelco/s2/S2-ex-1_82_inv.tfc;4;16;4;16;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-ex-1_82_inv.tfc;4;16;4;16;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ex1Miller.tfc;3;15;3;15;0;0;antigo-novo
./tfcs/edinelco/s2/S2-ex1Miller.tfc;3;15;3;15;0;0;novo-antigo
./tfcs/edinelco/s2/S2-ex1Miller.tfc;3;15;3;15;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-ex1Miller.tfc;3;15;3;15;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ex2Miller.tfc;5;28;5;28;0;0;antigo-novo
./tfcs/edinelco/s2/S2-ex2Miller.tfc;5;28;5;28;0;0;novo-antigo
./tfcs/edinelco/s2/S2-ex2Miller.tfc;5;28;5;28;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-ex2Miller.tfc;5;28;5;28;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ex3Miller.tfc;7;97;7;97;0;0;antigo-novo
./tfcs/edinelco/s2/S2-ex3Miller.tfc;7;97;7;97;0;0;novo-antigo
./tfcs/edinelco/s2/S2-ex3Miller.tfc;7;97;7;97;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-ex3Miller.tfc;7;97;7;97;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ex4Miller.tfc;3;7;3;7;0;0;antigo-novo
./tfcs/edinelco/s2/S2-ex4Miller.tfc;3;7;3;7;0;0;novo-antigo
./tfcs/edinelco/s2/S2-ex4Miller.tfc;3;7;3;7;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-ex4Miller.tfc;3;7;3;7;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ex4Miller_inv.tfc;3;10;3;9;0;1;antigo-novo
./tfcs/edinelco/s2/S2-ex4Miller_inv.tfc;3;10;3;10;0;0;novo-antigo
./tfcs/edinelco/s2/S2-ex4Miller_inv.tfc;3;10;3;10;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-ex4Miller_inv.tfc;3;10;3;10;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ex5Miller.tfc;4;20;4;20;0;0;antigo-novo
./tfcs/edinelco/s2/S2-ex5Miller.tfc;4;20;4;20;0;0;novo-antigo
./tfcs/edinelco/s2/S2-ex5Miller.tfc;4;20;4;20;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-ex5Miller.tfc;4;20;4;20;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ex5Miller_inv.tfc;4;25;4;25;0;0;antigo-novo
./tfcs/edinelco/s2/S2-ex5Miller_inv.tfc;4;25;4;25;0;0;novo-antigo
./tfcs/edinelco/s2/S2-ex5Miller_inv.tfc;4;25;4;25;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-ex5Miller_inv.tfc;4;25;4;25;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ex6Miller.tfc;16;197;19;205;-3;-8;antigo-novo
./tfcs/edinelco/s2/S2-ex6Miller.tfc;16;197;19;205;-3;-8;novo-antigo
./tfcs/edinelco/s2/S2-ex6Miller.tfc;16;197;19;205;-3;-8;novo-antigo-novo
./tfcs/edinelco/s2/S2-ex6Miller.tfc;16;197;19;205;-3;-8;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ex6Miller_inv.tfc;15;187;15;163;0;24;antigo-novo
./tfcs/edinelco/s2/S2-ex6Miller_inv.tfc;15;187;15;163;0;24;novo-antigo
./tfcs/edinelco/s2/S2-ex6Miller_inv.tfc;15;187;15;163;0;24;novo-antigo-novo
./tfcs/edinelco/s2/S2-ex6Miller_inv.tfc;15;187;15;163;0;24;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ex7Miller.tfc;15;187;15;163;0;24;antigo-novo
./tfcs/edinelco/s2/S2-ex7Miller.tfc;15;187;15;163;0;24;novo-antigo
./tfcs/edinelco/s2/S2-ex7Miller.tfc;15;187;15;163;0;24;novo-antigo-novo
./tfcs/edinelco/s2/S2-ex7Miller.tfc;15;187;15;163;0;24;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ex7Miller_inv.tfc;16;197;19;205;-3;-8;antigo-novo
./tfcs/edinelco/s2/S2-ex7Miller_inv.tfc;16;197;19;205;-3;-8;novo-antigo
./tfcs/edinelco/s2/S2-ex7Miller_inv.tfc;16;197;19;205;-3;-8;novo-antigo-novo
./tfcs/edinelco/s2/S2-ex7Miller_inv.tfc;16;197;19;205;-3;-8;antigo-novo-antigo
./tfcs/edinelco/s2/S2-graycode6_complete_19.tfc;5;5;5;5;0;0;antigo-novo
./tfcs/edinelco/s2/S2-graycode6_complete_19.tfc;5;5;5;5;0;0;novo-antigo
./tfcs/edinelco/s2/S2-graycode6_complete_19.tfc;5;5;5;5;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-graycode6_complete_19.tfc;5;5;5;5;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-graycode6_complete_19_inv.tfc;5;5;5;5;0;0;antigo-novo
./tfcs/edinelco/s2/S2-graycode6_complete_19_inv.tfc;5;5;5;5;0;0;novo-antigo
./tfcs/edinelco/s2/S2-graycode6_complete_19_inv.tfc;5;5;5;5;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-graycode6_complete_19_inv.tfc;5;5;5;5;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ham3_complete_47(28).tfc;6;31;6;31;0;0;antigo-novo
./tfcs/edinelco/s2/S2-ham3_complete_47(28).tfc;6;31;6;30;0;1;novo-antigo
./tfcs/edinelco/s2/S2-ham3_complete_47(28).tfc;6;31;6;30;0;1;novo-antigo-novo
./tfcs/edinelco/s2/S2-ham3_complete_47(28).tfc;6;31;6;30;0;1;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ham3_complete_47(28)_inv.tfc;7;38;6;30;1;8;antigo-novo
./tfcs/edinelco/s2/S2-ham3_complete_47(28)_inv.tfc;7;38;6;31;1;7;novo-antigo
./tfcs/edinelco/s2/S2-ham3_complete_47(28)_inv.tfc;7;38;6;31;1;7;novo-antigo-novo
