Nome TFC,Entrada GC,Entrada QC,Saida GC,Saida QC,Delta GC,Delta QC,Metodo
./tfcs/edinelco/s1/S1-Gupta1.tfc,3,11,3,11,0,0,antigo-novo
./tfcs/edinelco/s1/S1-Gupta1.tfc,3,11,3,11,0,0,novo-antigo
./tfcs/edinelco/s1/S1-Gupta1_inv.tfc,3,11,3,11,0,0,antigo
./tfcs/edinelco/s1/S1-Gupta1_inv.tfc,3,11,3,11,0,0,novo
./tfcs/edinelco/s1/S1-Gupta1_inv.tfc,3,11,3,11,0,0,antigo-novo
./tfcs/edinelco/s1/S1-Gupta1_inv.tfc,3,11,3,11,0,0,novo-antigo
./tfcs/edinelco/s1/S1-MMD03.tfc,6,26,6,25,0,1,antigo
./tfcs/edinelco/s1/S1-MMD03.tfc,6,26,6,26,0,0,novo
./tfcs/edinelco/s1/S1-MMD03.tfc,6,26,6,25,0,1,antigo-novo
./tfcs/edinelco/s1/S1-MMD03.tfc,6,26,6,26,0,0,novo-antigo
./tfcs/edinelco/s1/S1-MMD03_inv.tfc,4,14,4,14,0,0,antigo
./tfcs/edinelco/s1/S1-MMD03_inv.tfc,4,14,4,14,0,0,novo
./tfcs/edinelco/s1/S1-MMD03_inv.tfc,4,14,4,14,0,0,antigo-novo
./tfcs/edinelco/s1/S1-MMD03_inv.tfc,4,14,4,14,0,0,novo-antigo
./tfcs/edinelco/s1/S1-MMD04.tfc,3,7,3,7,0,0,antigo
./tfcs/edinelco/s1/S1-MMD04.tfc,3,7,3,7,0,0,novo
./tfcs/edinelco/s1/S1-MMD04.tfc,3,7,3,7,0,0,antigo-novo
./tfcs/edinelco/s1/S1-MMD04.tfc,3,7,3,7,0,0,novo-antigo
./tfcs/edinelco/s1/S1-MMD04_inv.tfc,5,17,5,17,0,0,antigo
./tfcs/edinelco/s1/S1-MMD04_inv.tfc,5,17,5,17,0,0,novo
./tfcs/edinelco/s1/S1-MMD04_inv.tfc,5,17,5,17,0,0,antigo-novo
./tfcs/edinelco/s1/S1-MMD04_inv.tfc,5,17,5,17,0,0,novo-antigo
./tfcs/edinelco/s1/S1-MMD05.tfc,3,10,3,9,0,1,antigo
./tfcs/edinelco/s1/S1-MMD05.tfc,3,10,3,10,0,0,novo
./tfcs/edinelco/s1/S1-MMD05.tfc,3,10,3,9,0,1,antigo-novo
./tfcs/edinelco/s1/S1-MMD05.tfc,3,10,3,10,0,0,novo-antigo
./tfcs/edinelco/s1/S1-MMD05_inv.tfc,3,7,3,7,0,0,antigo
./tfcs/edinelco/s1/S1-MMD05_inv.tfc,3,7,3,7,0,0,novo
./tfcs/edinelco/s1/S1-MMD05_inv.tfc,3,7,3,7,0,0,antigo-novo
./tfcs/edinelco/s1/S1-MMD05_inv.tfc,3,7,3,7,0,0,novo-antigo
./tfcs/edinelco/s1/S1-MMD07.tfc,4,16,4,16,0,0,antigo
./tfcs/edinelco/s1/S1-MMD07.tfc,4,16,4,17,0,-1,novo
./tfcs/edinelco/s1/S1-MMD07.tfc,4,16,4,17,0,-1,antigo-novo
./tfcs/edinelco/s1/S1-MMD07.tfc,4,16,4,17,0,-1,novo-antigo
./tfcs/edinelco/s1/S1-MMD07_inv.tfc,4,16,4,16,0,0,antigo
./tfcs/edinelco/s1/S1-MMD07_inv.tfc,4,16,4,17,0,-1,novo
./tfcs/edinelco/s1/S1-MMD07_inv.tfc,4,16,4,17,0,-1,antigo-novo
./tfcs/edinelco/s1/S1-MMD07_inv.tfc,4,16,4,17,0,-1,novo-antigo
./tfcs/edinelco/s1/S1-RCFK.tfc,8,34,6,22,2,12,antigo
./tfcs/edinelco/s1/S1-RCFK.tfc,8,34,8,26,0,8,novo
./tfcs/edinelco/s1/S1-RCFK.tfc,8,34,6,22,2,12,antigo-novo
./tfcs/edinelco/s1/S1-RCFK.tfc,8,34,8,26,0,8,novo-antigo
./tfcs/edinelco/s1/S1-RCFK_inv.tfc,8,33,7,30,1,3,antigo
./tfcs/edinelco/s1/S1-RCFK_inv.tfc,8,33,8,33,0,0,novo
./tfcs/edinelco/s1/S1-RCFK_inv.tfc,8,33,7,32,1,1,antigo-novo
./tfcs/edinelco/s1/S1-RCFK_inv.tfc,8,33,8,33,0,0,novo-antigo
./tfcs/edinelco/s1/S1-RFMK1.tfc,7,25,7,23,0,2,antigo
./tfcs/edinelco/s1/S1-RFMK1.tfc,7,25,7,25,0,0,novo
./tfcs/edinelco/s1/S1-RFMK1.tfc,7,25,7,25,0,0,antigo-novo
./tfcs/edinelco/s1/S1-RFMK1.tfc,7,25,7,25,0,0,novo-antigo
./tfcs/edinelco/s1/S1-RFMK1_inv.tfc,5,13,5,15,0,-2,antigo
./tfcs/edinelco/s1/S1-RFMK1_inv.tfc,5,13,5,13,0,0,novo
./tfcs/edinelco/s1/S1-RFMK1_inv.tfc,5,13,5,15,0,-2,antigo-novo
./tfcs/edinelco/s1/S1-RFMK1_inv.tfc,5,13,5,13,0,0,novo-antigo
./tfcs/edinelco/s1/S1-RFMK1_inv_inv.tfc,7,25,7,23,0,2,antigo
./tfcs/edinelco/s1/S1-RFMK1_inv_inv.tfc,7,25,7,25,0,0,novo
./tfcs/edinelco/s1/S1-RFMK1_inv_inv.tfc,7,25,7,25,0,0,antigo-novo
./tfcs/edinelco/s1/S1-RFMK1_inv_inv.tfc,7,25,7,25,0,0,novo-antigo
./tfcs/edinelco/s1/S1-RFMK2.tfc,4,10,4,11,0,-1,antigo
./tfcs/edinelco/s1/S1-RFMK2.tfc,4,10,4,10,0,0,novo
./tfcs/edinelco/s1/S1-RFMK2.tfc,4,10,4,11,0,-1,antigo-novo
./tfcs/edinelco/s1/S1-RFMK2.tfc,4,10,4,10,0,0,novo-antigo
./tfcs/edinelco/s1/S1-RFMK2_inv.tfc,4,8,4,8,0,0,antigo
./tfcs/edinelco/s1/S1-RFMK2_inv.tfc,4,8,4,8,0,0,novo
./tfcs/edinelco/s1/S1-RFMK2_inv.tfc,4,8,4,8,0,0,antigo-novo
./tfcs/edinelco/s1/S1-RFMK2_inv.tfc,4,8,4,8,0,0,novo-antigo
./tfcs/edinelco/s1/S1-RFMK3.tfc,4,8,4,8,0,0,antigo
./tfcs/edinelco/s1/S1-RFMK3.tfc,4,8,4,8,0,0,novo
./tfcs/edinelco/s1/S1-RFMK3.tfc,4,8,4,8,0,0,antigo-novo
./tfcs/edinelco/s1/S1-RFMK3.tfc,4,8,4,8,0,0,novo-antigo
./tfcs/edinelco/s1/S1-RFMK3_inv.tfc,4,10,4,11,0,-1,antigo
./tfcs/edinelco/s1/S1-RFMK3_inv.tfc,4,10,4,10,0,0,novo
./tfcs/edinelco/s1/S1-RFMK3_inv.tfc,4,10,4,11,0,-1,antigo-novo
./tfcs/edinelco/s1/S1-RFMK3_inv.tfc,4,10,4,10,0,0,novo-antigo
./tfcs/edinelco/s1/S1-Saeedi07.tfc,2,6,2,6,0,0,antigo
./tfcs/edinelco/s1/S1-Saeedi07.tfc,2,6,2,6,0,0,novo
./tfcs/edinelco/s1/S1-Saeedi07.tfc,2,6,2,6,0,0,antigo-novo
./tfcs/edinelco/s1/S1-Saeedi07.tfc,2,6,2,6,0,0,novo-antigo
./tfcs/edinelco/s1/S1-Saeedi07_inv.tfc,2,6,2,6,0,0,antigo
./tfcs/edinelco/s1/S1-Saeedi07_inv.tfc,2,6,2,6,0,0,novo
./tfcs/edinelco/s1/S1-Saeedi07_inv.tfc,2,6,2,6,0,0,antigo-novo
./tfcs/edinelco/s1/S1-Saeedi07_inv.tfc,2,6,2,6,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ZLZPZ.tfc,8,42,8,42,0,0,antigo
./tfcs/edinelco/s1/S1-ZLZPZ.tfc,8,42,8,42,0,0,novo
./tfcs/edinelco/s1/S1-ZLZPZ.tfc,8,42,8,42,0,0,antigo-novo
./tfcs/edinelco/s1/S1-ZLZPZ.tfc,8,42,8,42,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ZLZPZ_inv.tfc,8,42,8,42,0,0,antigo
./tfcs/edinelco/s1/S1-ZLZPZ_inv.tfc,8,42,8,42,0,0,novo
./tfcs/edinelco/s1/S1-ZLZPZ_inv.tfc,8,42,8,42,0,0,antigo-novo
./tfcs/edinelco/s1/S1-ZLZPZ_inv.tfc,8,42,8,42,0,0,novo-antigo
./tfcs/edinelco/s1/S1-aj-e11_complete_74(81).tfc,9,103,9,103,0,0,antigo
./tfcs/edinelco/s1/S1-aj-e11_complete_74(81).tfc,9,103,9,103,0,0,novo
./tfcs/edinelco/s1/S1-aj-e11_complete_74(81).tfc,9,103,9,103,0,0,antigo-novo
./tfcs/edinelco/s1/S1-aj-e11_complete_74(81).tfc,9,103,9,103,0,0,novo-antigo
./tfcs/edinelco/s1/S1-aj-e11_complete_74(81)_inv.tfc,9,103,9,103,0,0,antigo
